23:46:35.810 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases/com/artifacts/in/releases/foo/1.2.4/foo-1.2.4.jar...
23:46:35.810 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      | Resolved /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases/com/artifacts/in/releases/foo/1.2.4/foo-1.2.4.jar!
23:46:35.810 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      | Located artifact: [storage0:releases]
23:46:35.811 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      | Checking in storage0:group-releases...
23:46:35.811 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-in-memory/com/artifacts/denied/by/wildcard/foo/1.2.6/foo-1.2.6.jar...
23:46:35.812 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-with-redeployment/com/artifacts/denied/by/wildcard/foo/1.2.6/foo-1.2.6.jar...
23:46:35.812 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-with-trash/com/artifacts/denied/by/wildcard/foo/1.2.6/foo-1.2.6.jar...
23:46:35.813 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-without-deployment/com/artifacts/denied/by/wildcard/foo/1.2.6/foo-1.2.6.jar...
23:46:35.813 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-without-redeployment/com/artifacts/denied/by/wildcard/foo/1.2.6/foo-1.2.6.jar...
23:46:35.813 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-without-delete/com/artifacts/denied/by/wildcard/foo/1.2.6/foo-1.2.6.jar...
23:46:35.814 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-without-delete-trash/com/artifacts/denied/by/wildcard/foo/1.2.6/foo-1.2.6.jar...
23:46:35.814 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-without-browsing/com/artifacts/denied/by/wildcard/foo/1.2.6/foo-1.2.6.jar...
23:46:35.815 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      | Checking in storage0:group-releases...
23:46:35.816 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases/com/artifacts/denied/in/memory/foo/1.2.5/foo-1.2.5.jar...
23:46:35.816 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-with-redeployment/com/artifacts/denied/in/memory/foo/1.2.5/foo-1.2.5.jar...
23:46:35.817 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-with-trash/com/artifacts/denied/in/memory/foo/1.2.5/foo-1.2.5.jar...
23:46:35.817 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-without-deployment/com/artifacts/denied/in/memory/foo/1.2.5/foo-1.2.5.jar...
23:46:35.817 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-without-redeployment/com/artifacts/denied/in/memory/foo/1.2.5/foo-1.2.5.jar...
23:46:35.818 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-without-delete/com/artifacts/denied/in/memory/foo/1.2.5/foo-1.2.5.jar...
23:46:35.818 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-without-delete-trash/com/artifacts/denied/in/memory/foo/1.2.5/foo-1.2.5.jar...
23:46:35.819 05-05-2016 | DEBUG | main                 | o.c.s.storage.resolvers.GroupLocationResolver      |  -> Checking for /Users/ivanursul/git/strongbox/strongbox-storage/strongbox-storage-api/target/strongbox-vault/storages/storage0/releases-without-browsing/com/artifacts/denied/in/memory/foo/1.2.5/foo-1.2.5.jar...
23:46:35.885 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   | Initilizing ConfigurationManager
23:46:35.886 05-05-2016 | INFO  | main                 | o.c.s.resource.ConfigurationResourceResolver       | Loading configuration from class path resource [etc/conf/strongbox.xml]...
23:46:35.886 05-05-2016 | INFO  | main                 | o.c.s.configuration.AbstractConfigurationManager   | Loading Strongbox configuration from class path resource [etc/conf/strongbox.xml]...
23:46:35.897 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   | Configuration version: 1.0
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   | Loading storages...
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |  -> Storage: storage0
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: releases-by-juan
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: releases
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: releases-in-memory
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: releases-with-redeployment
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: releases-with-trash
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: releases-without-deployment
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: releases-without-redeployment
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: releases-without-delete
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: releases-without-delete-trash
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: releases-without-browsing
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: snapshots
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: snapshots-in-memory
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: proxied-releases
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: group-releases
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: group-releases-with-options
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: group-releases-without-options
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: group-releases-nested
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: group-releases-nested-deep-1
23:46:35.898 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: group-releases-nested-deep-2
23:46:35.899 05-05-2016 | INFO  | main                 | o.c.strongbox.configuration.ConfigurationManager   |     -> Repository: group-releases-nested-deep-3
23:46:35.907 05-05-2016 | INFO  | main                 | o.c.s.services.impl.ArtifactResolutionServiceImpl  | Loading resolvers...
23:46:35.907 05-05-2016 | INFO  | main                 | o.c.s.services.impl.ArtifactResolutionServiceImpl  |  -> class org.carlspring.strongbox.storage.resolvers.FSLocationResolver
23:46:35.907 05-05-2016 | INFO  | main                 | o.c.s.services.impl.ArtifactResolutionServiceImpl  |  -> class org.carlspring.strongbox.storage.resolvers.GroupLocationResolver
